from_id,to_id
v11|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|2
v11|SMPL002|202604|202605,SMPL002|202604|202605|equities|VOLUME|1
v11|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v11|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v11|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|1
v11|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|FEE_RATE|2
v11|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|BILLABLE_DAYS|3
v11|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v11|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v11|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|BASELINE_LIMITED|1
v11|SMPL003|202604|202605,SMPL003|202604|202605|annuities|BASELINE_LIMITED|1
v11|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2
v11|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v11|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v11|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|1
v11|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DISCOUNT|2
v11|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|BILLABLE_DAYS|3
v12|SMPL001|202604|202605,SMPL001|202604|202605|structured_products|ONE_TIME|1
v12|SMPL001|202604|202605,SMPL001|202604|202605|alternative_investments|TIMING|1
v12|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|1
v12|SMPL001|202604|202605,SMPL001|202604|202605|equities|VOLUME|1
v12|SMPL001|202604|202605,SMPL001|202604|202605|jpmcap|BILLABLE_DAYS|1
v12|SMPL001|202605|202606,SMPL001|202605|202606|structured_products|ONE_TIME|1
v12|SMPL001|202605|202606,SMPL001|202605|202606|alternative_investments|TIMING|1
v12|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
v12|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|LOST_ACCOUNT|2
v12|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|NEW_ACCOUNT|3
v12|SMPL002|202604|202605,SMPL002|202604|202605|structured_products|ONE_TIME|1
v12|SMPL002|202604|202605,SMPL002|202604|202605|alternative_investments|TIMING|1
v12|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|1
v12|SMPL002|202604|202605,SMPL002|202604|202605|equities|VOLUME|1
v12|SMPL002|202604|202605,SMPL002|202604|202605|mutual_fund_trails|CLAWBACK|1
v12|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v12|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v12|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|LOST_ACCOUNT|1
v12|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|2
v12|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|FEE_RATE|3
v12|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v12|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v12|SMPL003|202604|202605,SMPL003|202604|202605|annuities|ONE_TIME|1
v12|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|1
v12|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|LATE_PROCESSING|2
v12|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v12|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v12|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|LOST_ACCOUNT|1
v12|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|2
v12|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DISCOUNT|3
v13|SMPL001|202604|202605,SMPL001|202604|202605|structured_products|ONE_TIME|1
v13|SMPL001|202604|202605,SMPL001|202604|202605|alternative_investments|TIMING|1
v13|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|BASELINE_LIMITED|1
v13|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|2
v13|SMPL001|202604|202605,SMPL001|202604|202605|equities|VOLUME|1
v13|SMPL001|202605|202606,SMPL001|202605|202606|structured_products|ONE_TIME|1
v13|SMPL001|202605|202606,SMPL001|202605|202606|alternative_investments|TIMING|1
v13|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
v13|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|LOST_ACCOUNT|2
v13|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|NEW_ACCOUNT|3
v13|SMPL002|202604|202605,SMPL002|202604|202605|structured_products|ONE_TIME|1
v13|SMPL002|202604|202605,SMPL002|202604|202605|alternative_investments|TIMING|1
v13|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|MIX|1
v13|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|2
v13|SMPL002|202604|202605,SMPL002|202604|202605|equities|VOLUME|1
v13|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v13|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v13|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|LOST_ACCOUNT|1
v13|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|2
v13|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|FEE_RATE|3
v13|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v13|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v13|SMPL003|202604|202605,SMPL003|202604|202605|annuities|ONE_TIME|1
v13|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|BASELINE_LIMITED|1
v13|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2
v13|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v13|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v13|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|LOST_ACCOUNT|1
v13|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|2
v13|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DISCOUNT|3
v14|SMPL001|202604|202605,SMPL001|202604|202605|structured_products|ONE_TIME|1
v14|SMPL001|202604|202605,SMPL001|202604|202605|alternative_investments|TIMING|1
v14|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|1
v14|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|BILLABLE_DAYS|2
v14|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|MIX|3
v14|SMPL001|202605|202606,SMPL001|202605|202606|structured_products|ONE_TIME|1
v14|SMPL001|202605|202606,SMPL001|202605|202606|alternative_investments|TIMING|1
v14|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
v14|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|BASELINE_LIMITED|2
v14|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|NEW_ACCOUNT|3
v14|SMPL002|202604|202605,SMPL002|202604|202605|structured_products|ONE_TIME|1
v14|SMPL002|202604|202605,SMPL002|202604|202605|alternative_investments|TIMING|1
v14|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|MIX|1
v14|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|2
v14|SMPL002|202604|202605,SMPL002|202604|202605|equities|VOLUME|1
v14|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v14|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v14|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v14|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|2
v14|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|FEE_RATE|3
v14|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v14|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v14|SMPL003|202604|202605,SMPL003|202604|202605|annuities|ONE_TIME|1
v14|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1
v14|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|BILLABLE_DAYS|2
v14|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v14|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v14|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v14|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|NEW_ACCOUNT|2
v14|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DISCOUNT|3
v15|SMPL001|202604|202605,SMPL001|202604|202605|structured_products|ONE_TIME|1
v15|SMPL001|202604|202605,SMPL001|202604|202605|alternative_investments|TIMING|1
v15|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|VOLUME|1
v15|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2
v15|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3
v15|SMPL001|202605|202606,SMPL001|202605|202606|structured_products|ONE_TIME|1
v15|SMPL001|202605|202606,SMPL001|202605|202606|alternative_investments|TIMING|1
v15|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
v15|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|BASELINE_LIMITED|2
v15|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|MIX|3
v15|SMPL002|202604|202605,SMPL002|202604|202605|structured_products|ONE_TIME|1
v15|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|VOLUME|1
v15|SMPL002|202604|202605,SMPL002|202604|202605|alternative_investments|TIMING|1
v15|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2
v15|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3
v15|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v15|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v15|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v15|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|VOLUME|2
v15|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3
v15|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v15|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v15|SMPL003|202604|202605,SMPL003|202604|202605|annuities|ONE_TIME|1
v15|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1
v15|SMPL003|202604|202605,SMPL003|202604|202605|mutual_fund_trails|VOLUME|1
v15|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v15|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v15|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v15|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2
v15|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|VOLUME|3
v16|SMPL001|202604|202605,SMPL001|202604|202605|structured_products|ONE_TIME|1
v16|SMPL001|202604|202605,SMPL001|202604|202605|alternative_investments|TIMING|1
v16|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|VOLUME|1
v16|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2
v16|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3
v16|SMPL001|202605|202606,SMPL001|202605|202606|structured_products|ONE_TIME|1
v16|SMPL001|202605|202606,SMPL001|202605|202606|alternative_investments|TIMING|1
v16|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
v16|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|BASELINE_LIMITED|2
v16|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|MIX|3
v16|SMPL002|202604|202605,SMPL002|202604|202605|structured_products|ONE_TIME|1
v16|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|VOLUME|1
v16|SMPL002|202604|202605,SMPL002|202604|202605|alternative_investments|TIMING|1
v16|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2
v16|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3
v16|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v16|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v16|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v16|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|VOLUME|2
v16|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3
v16|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v16|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v16|SMPL003|202604|202605,SMPL003|202604|202605|annuities|ONE_TIME|1
v16|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1
v16|SMPL003|202604|202605,SMPL003|202604|202605|mutual_fund_trails|VOLUME|1
v16|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v16|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v16|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v16|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2
v16|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|VOLUME|3
v17|SMPL001|202604|202605,SMPL001|202604|202605|structured_products|ONE_TIME|1
v17|SMPL001|202604|202605,SMPL001|202604|202605|alternative_investments|TIMING|1
v17|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|VOLUME|1
v17|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2
v17|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3
v17|SMPL001|202605|202606,SMPL001|202605|202606|structured_products|ONE_TIME|1
v17|SMPL001|202605|202606,SMPL001|202605|202606|alternative_investments|TIMING|1
v17|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
v17|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|BASELINE_LIMITED|2
v17|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|MIX|3
v17|SMPL002|202604|202605,SMPL002|202604|202605|structured_products|ONE_TIME|1
v17|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|VOLUME|1
v17|SMPL002|202604|202605,SMPL002|202604|202605|alternative_investments|TIMING|1
v17|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2
v17|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3
v17|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v17|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v17|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v17|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|VOLUME|2
v17|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3
v17|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v17|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v17|SMPL003|202604|202605,SMPL003|202604|202605|annuities|ONE_TIME|1
v17|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1
v17|SMPL003|202604|202605,SMPL003|202604|202605|mutual_fund_trails|VOLUME|1
v17|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v17|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v17|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v17|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2
v17|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|VOLUME|3
v18|SMPL001|202604|202605,SMPL001|202604|202605|structured_products|ONE_TIME|1
v18|SMPL001|202604|202605,SMPL001|202604|202605|alternative_investments|TIMING|1
v18|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|VOLUME|1
v18|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2
v18|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3
v18|SMPL001|202605|202606,SMPL001|202605|202606|structured_products|ONE_TIME|1
v18|SMPL001|202605|202606,SMPL001|202605|202606|alternative_investments|TIMING|1
v18|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
v18|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|BASELINE_LIMITED|2
v18|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|MIX|3
v18|SMPL002|202604|202605,SMPL002|202604|202605|structured_products|ONE_TIME|1
v18|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|VOLUME|1
v18|SMPL002|202604|202605,SMPL002|202604|202605|alternative_investments|TIMING|1
v18|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2
v18|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3
v18|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v18|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v18|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v18|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|VOLUME|2
v18|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3
v18|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v18|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v18|SMPL003|202604|202605,SMPL003|202604|202605|annuities|ONE_TIME|1
v18|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1
v18|SMPL003|202604|202605,SMPL003|202604|202605|mutual_fund_trails|VOLUME|1
v18|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v18|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v18|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v18|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2
v18|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|VOLUME|3
v19|SMPL001|202604|202605,SMPL001|202604|202605|structured_products|ONE_TIME|1
v19|SMPL001|202604|202605,SMPL001|202604|202605|alternative_investments|TIMING|1
v19|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|VOLUME|1
v19|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2
v19|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3
v19|SMPL001|202605|202606,SMPL001|202605|202606|structured_products|ONE_TIME|1
v19|SMPL001|202605|202606,SMPL001|202605|202606|alternative_investments|TIMING|1
v19|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
v19|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|BASELINE_LIMITED|2
v19|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|MIX|3
v19|SMPL002|202604|202605,SMPL002|202604|202605|structured_products|ONE_TIME|1
v19|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|VOLUME|1
v19|SMPL002|202604|202605,SMPL002|202604|202605|alternative_investments|TIMING|1
v19|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2
v19|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3
v19|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v19|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v19|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v19|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|VOLUME|2
v19|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3
v19|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v19|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v19|SMPL003|202604|202605,SMPL003|202604|202605|annuities|ONE_TIME|1
v19|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1
v19|SMPL003|202604|202605,SMPL003|202604|202605|mutual_fund_trails|VOLUME|1
v19|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v19|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v19|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v19|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2
v19|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|VOLUME|3
v20|SMPL001|202604|202605,SMPL001|202604|202605|structured_products|ONE_TIME|1
v20|SMPL001|202604|202605,SMPL001|202604|202605|alternative_investments|TIMING|1
v20|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|VOLUME|1
v20|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|DEAL_SIZE|2
v20|SMPL001|202604|202605,SMPL001|202604|202605|unified_managed_account|LOST_ACCOUNT|3
v20|SMPL001|202605|202606,SMPL001|202605|202606|structured_products|ONE_TIME|1
v20|SMPL001|202605|202606,SMPL001|202605|202606|alternative_investments|TIMING|1
v20|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|ELIGIBILITY|1
v20|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|BASELINE_LIMITED|2
v20|SMPL001|202605|202606,SMPL001|202605|202606|unified_managed_account|MIX|3
v20|SMPL002|202604|202605,SMPL002|202604|202605|structured_products|ONE_TIME|1
v20|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|VOLUME|1
v20|SMPL002|202604|202605,SMPL002|202604|202605|alternative_investments|TIMING|1
v20|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|DEAL_SIZE|2
v20|SMPL002|202604|202605,SMPL002|202604|202605|unified_managed_account|BILLABLE_DAYS|3
v20|SMPL002|202605|202606,SMPL002|202605|202606|structured_products|ONE_TIME|1
v20|SMPL002|202605|202606,SMPL002|202605|202606|alternative_investments|TIMING|1
v20|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v20|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|VOLUME|2
v20|SMPL002|202605|202606,SMPL002|202605|202606|unified_managed_account|NEW_ACCOUNT|3
v20|SMPL003|202604|202605,SMPL003|202604|202605|structured_products|ONE_TIME|1
v20|SMPL003|202604|202605,SMPL003|202604|202605|alternative_investments|TIMING|1
v20|SMPL003|202604|202605,SMPL003|202604|202605|annuities|ONE_TIME|1
v20|SMPL003|202604|202605,SMPL003|202604|202605|unified_managed_account|LOST_ACCOUNT|1
v20|SMPL003|202604|202605,SMPL003|202604|202605|mutual_fund_trails|VOLUME|1
v20|SMPL003|202605|202606,SMPL003|202605|202606|structured_products|ONE_TIME|1
v20|SMPL003|202605|202606,SMPL003|202605|202606|alternative_investments|TIMING|1
v20|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|BASELINE_LIMITED|1
v20|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|DEAL_SIZE|2
v20|SMPL003|202605|202606,SMPL003|202605|202606|unified_managed_account|VOLUME|3
v21|SMPL001|202604|202605,SMPL001|202604|202605|nonrec_structured_products__structured_products|ONE_TIME|1
v21|SMPL001|202604|202605,SMPL001|202604|202605|rec_trails__mac|TIMING|1
v21|SMPL001|202604|202605,SMPL001|202604|202605|rec_managed__unified_managed_account|VOLUME|1
v21|SMPL001|202604|202605,SMPL001|202604|202605|rec_managed__unified_managed_account|DEAL_SIZE|2
v21|SMPL001|202604|202605,SMPL001|202604|202605|rec_managed__unified_managed_account|LOST_ACCOUNT|3
v21|SMPL001|202605|202606,SMPL001|202605|202606|nonrec_structured_products__structured_products|ONE_TIME|1
v21|SMPL001|202605|202606,SMPL001|202605|202606|rec_trails__mac|TIMING|1
v21|SMPL001|202605|202606,SMPL001|202605|202606|rec_managed__unified_managed_account|HOUSEHOLD|1
v21|SMPL001|202605|202606,SMPL001|202605|202606|rec_managed__unified_managed_account|BASELINE_LIMITED|2
v21|SMPL001|202605|202606,SMPL001|202605|202606|rec_managed__unified_managed_account|MIX|3
v21|SMPL002|202604|202605,SMPL002|202604|202605|nonrec_structured_products__structured_products|ONE_TIME|1
v21|SMPL002|202604|202605,SMPL002|202604|202605|rec_managed__unified_managed_account|VOLUME|1
v21|SMPL002|202604|202605,SMPL002|202604|202605|rec_trails__mac|TIMING|1
v21|SMPL002|202604|202605,SMPL002|202604|202605|rec_managed__unified_managed_account|DEAL_SIZE|2
v21|SMPL002|202604|202605,SMPL002|202604|202605|rec_managed__unified_managed_account|BILLABLE_DAYS|3
v21|SMPL002|202605|202606,SMPL002|202605|202606|nonrec_structured_products__structured_products|ONE_TIME|1
v21|SMPL002|202605|202606,SMPL002|202605|202606|rec_trails__mac|TIMING|1
v21|SMPL002|202605|202606,SMPL002|202605|202606|rec_managed__unified_managed_account|BASELINE_LIMITED|1
v21|SMPL002|202605|202606,SMPL002|202605|202606|rec_managed__unified_managed_account|VOLUME|2
v21|SMPL002|202605|202606,SMPL002|202605|202606|rec_managed__unified_managed_account|NEW_ACCOUNT|3
v21|SMPL003|202604|202605,SMPL003|202604|202605|nonrec_structured_products__structured_products|ONE_TIME|1
v21|SMPL003|202604|202605,SMPL003|202604|202605|rec_trails__mac|TIMING|1
v21|SMPL003|202604|202605,SMPL003|202604|202605|nonrec_annuities__variable|ONE_TIME|1
v21|SMPL003|202604|202605,SMPL003|202604|202605|rec_managed__unified_managed_account|LOST_ACCOUNT|1
